method,split,regime,task,seed,episodes,success_rate,contact_precision,budget_violation_rate,fall_rate,balance_margin,recovery_success,energy_contact_cost,calibration_error
whole_body_mpc,combined_stress,unexpected_push,box_lift_rebalance,1,84,0.464286,0.490076,0.271291,0.138119,0.505347,0.449981,0.253713,0.106306
whole_body_mpc,combined_stress,unexpected_push,box_lift_rebalance,2,84,0.511905,0.490820,0.271849,0.137384,0.506152,0.450805,0.254096,0.106691
whole_body_mpc,combined_stress,unexpected_push,box_lift_rebalance,3,84,0.500000,0.491564,0.272407,0.138078,0.506885,0.451536,0.254479,0.107076
whole_body_mpc,combined_stress,unexpected_push,box_lift_rebalance,4,84,0.583333,0.492308,0.272965,0.136487,0.507733,0.452415,0.254863,0.107461
whole_body_mpc,combined_stress,unexpected_push,box_lift_rebalance,5,84,0.535714,0.493052,0.273523,0.138038,0.508423,0.437083,0.255246,0.107846
whole_body_mpc,combined_stress,unexpected_push,box_lift_rebalance,6,84,0.488095,0.493796,0.274081,0.139589,0.509114,0.437758,0.255629,0.100227
whole_body_mpc,combined_stress,unexpected_push,fallen_object_pickup,0,84,0.523810,0.497903,0.277418,0.141053,0.506362,0.448747,0.257866,0.103326
whole_body_mpc,combined_stress,unexpected_push,fallen_object_pickup,1,84,0.571429,0.498663,0.277988,0.140327,0.507182,0.449586,0.258257,0.103719
whole_body_mpc,combined_stress,unexpected_push,fallen_object_pickup,2,84,0.547619,0.499423,0.266552,0.140535,0.507956,0.450365,0.250405,0.103920
whole_body_mpc,combined_stress,unexpected_push,fallen_object_pickup,3,84,0.511905,0.500183,0.267122,0.141809,0.508676,0.451074,0.250796,0.104313
whole_body_mpc,combined_stress,unexpected_push,fallen_object_pickup,4,84,0.547619,0.500943,0.267692,0.141369,0.509482,0.451895,0.251187,0.104706
whole_body_mpc,combined_stress,unexpected_push,fallen_object_pickup,5,84,0.440476,0.485695,0.268262,0.144358,0.510117,0.452492,0.251579,0.105099
whole_body_mpc,combined_stress,unexpected_push,fallen_object_pickup,6,84,0.476190,0.486455,0.268832,0.143918,0.510923,0.437305,0.251970,0.105492
whole_body_mpc,combined_stress,unexpected_push,push_cart_with_footstep,0,84,0.607143,0.499334,0.276948,0.139434,0.491241,0.446681,0.257871,0.104863
whole_body_mpc,combined_stress,unexpected_push,push_cart_with_footstep,1,84,0.523810,0.500118,0.265530,0.141084,0.491967,0.447389,0.250031,0.105076
whole_body_mpc,combined_stress,unexpected_push,push_cart_with_footstep,2,84,0.619048,0.500902,0.266118,0.139229,0.492868,0.448326,0.250434,0.105482
whole_body_mpc,combined_stress,unexpected_push,push_cart_with_footstep,3,84,0.607143,0.501686,0.266706,0.139944,0.493640,0.449095,0.250838,0.105887
whole_body_mpc,combined_stress,unexpected_push,push_cart_with_footstep,4,84,0.523810,0.486462,0.267294,0.142375,0.494326,0.449754,0.251242,0.106292
whole_body_mpc,combined_stress,unexpected_push,push_cart_with_footstep,5,84,0.535714,0.487246,0.267882,0.142519,0.495127,0.450560,0.251646,0.106698
whole_body_mpc,combined_stress,unexpected_push,push_cart_with_footstep,6,84,0.630952,0.488030,0.268470,0.132660,0.480420,0.452017,0.252049,0.107103
whole_body_mpc,combined_stress,contact_dropout,bimanual_shelf_reach,0,84,0.571429,0.497968,0.270552,0.142520,0.495693,0.449030,0.251532,0.104989
whole_body_mpc,combined_stress,contact_dropout,bimanual_shelf_reach,1,84,0.571429,0.498728,0.271122,0.142937,0.496456,0.449794,0.251923,0.105382
whole_body_mpc,combined_stress,contact_dropout,bimanual_shelf_reach,2,84,0.428571,0.483480,0.271692,0.146782,0.497048,0.450336,0.252314,0.105775
whole_body_mpc,combined_stress,contact_dropout,bimanual_shelf_reach,3,84,0.559524,0.484240,0.272262,0.144056,0.497968,0.451306,0.252706,0.106168
whole_body_mpc,combined_stress,contact_dropout,bimanual_shelf_reach,4,84,0.571429,0.485000,0.272832,0.136184,0.499146,0.436601,0.253097,0.106561
whole_body_mpc,combined_stress,contact_dropout,bimanual_shelf_reach,5,84,0.452381,0.485760,0.273402,0.139458,0.499766,0.437181,0.253489,0.106954
whole_body_mpc,combined_stress,contact_dropout,bimanual_shelf_reach,6,84,0.511905,0.486520,0.273972,0.138446,0.500601,0.438038,0.253880,0.107347
whole_body_mpc,combined_stress,contact_dropout,door_open_step_through,0,84,0.571429,0.489935,0.276148,0.138791,0.487869,0.450581,0.255456,0.102049
whole_body_mpc,combined_stress,contact_dropout,door_open_step_through,1,84,0.630952,0.490711,0.276730,0.137789,0.488719,0.451454,0.255856,0.102451
whole_body_mpc,combined_stress,contact_dropout,door_open_step_through,2,84,0.500000,0.491487,0.277312,0.141357,0.489341,0.436022,0.256255,0.102852
whole_body_mpc,combined_stress,contact_dropout,door_open_step_through,3,84,0.595238,0.492263,0.277894,0.139497,0.490234,0.436951,0.256655,0.103253
whole_body_mpc,combined_stress,contact_dropout,door_open_step_through,4,84,0.476190,0.493039,0.278476,0.142780,0.490870,0.437546,0.257055,0.103655
whole_body_mpc,combined_stress,contact_dropout,door_open_step_through,5,84,0.547619,0.493815,0.279058,0.141492,0.491734,0.438437,0.257454,0.104056
whole_body_mpc,combined_stress,contact_dropout,door_open_step_through,6,84,0.511905,0.494591,0.279640,0.142775,0.492470,0.439162,0.257854,0.104457
whole_body_mpc,combined_stress,contact_dropout,box_lift_rebalance,0,84,0.476190,0.491059,0.278019,0.141963,0.506973,0.435729,0.256522,0.109155
whole_body_mpc,combined_stress,contact_dropout,box_lift_rebalance,1,84,0.523810,0.491803,0.278577,0.141228,0.507778,0.436553,0.256906,0.101536
whole_body_mpc,combined_stress,contact_dropout,box_lift_rebalance,2,84,0.488095,0.492547,0.279135,0.142494,0.508483,0.437247,0.257289,0.101921
whole_body_mpc,combined_stress,contact_dropout,box_lift_rebalance,3,84,0.535714,0.493291,0.279693,0.141759,0.509287,0.438071,0.257672,0.102306
whole_body_mpc,combined_stress,contact_dropout,box_lift_rebalance,4,84,0.535714,0.494035,0.280251,0.142167,0.510035,0.438820,0.258055,0.102691
whole_body_mpc,combined_stress,contact_dropout,box_lift_rebalance,5,84,0.488095,0.494779,0.280809,0.143718,0.510725,0.439495,0.258438,0.103076
whole_body_mpc,combined_stress,contact_dropout,box_lift_rebalance,6,84,0.392857,0.495523,0.281367,0.146412,0.511359,0.440096,0.258821,0.103461
whole_body_mpc,combined_stress,contact_dropout,fallen_object_pickup,0,84,0.428571,0.483621,0.272699,0.147096,0.508646,0.435128,0.252814,0.106368
whole_body_mpc,combined_stress,contact_dropout,fallen_object_pickup,1,84,0.500000,0.484381,0.273269,0.137794,0.509895,0.436525,0.253206,0.106761
whole_body_mpc,combined_stress,contact_dropout,fallen_object_pickup,2,84,0.535714,0.485141,0.273839,0.137354,0.510701,0.437345,0.253597,0.107154
whole_body_mpc,combined_stress,contact_dropout,fallen_object_pickup,3,84,0.404762,0.485901,0.274409,0.140914,0.511307,0.437906,0.253988,0.107547
whole_body_mpc,combined_stress,contact_dropout,fallen_object_pickup,4,84,0.500000,0.486661,0.274979,0.139046,0.512185,0.438820,0.254380,0.107940
whole_body_mpc,combined_stress,contact_dropout,fallen_object_pickup,5,84,0.488095,0.487421,0.275549,0.139748,0.512933,0.439566,0.254771,0.108333
whole_body_mpc,combined_stress,contact_dropout,fallen_object_pickup,6,84,0.571429,0.488181,0.276119,0.138165,0.513797,0.440461,0.255163,0.108726
whole_body_mpc,combined_stress,contact_dropout,push_cart_with_footstep,0,84,0.547619,0.485053,0.272229,0.136616,0.477960,0.449646,0.252819,0.107905
whole_body_mpc,combined_stress,contact_dropout,push_cart_with_footstep,1,84,0.535714,0.485837,0.272817,0.137332,0.478733,0.450415,0.253223,0.108310
whole_body_mpc,combined_stress,contact_dropout,push_cart_with_footstep,2,84,0.583333,0.486621,0.273405,0.136619,0.479576,0.451277,0.253627,0.108716
whole_body_mpc,combined_stress,contact_dropout,push_cart_with_footstep,3,84,0.547619,0.487405,0.273993,0.137907,0.480320,0.452010,0.254031,0.101117
whole_body_mpc,combined_stress,contact_dropout,push_cart_with_footstep,4,84,0.535714,0.488189,0.274581,0.138623,0.481092,0.436771,0.254434,0.101522
whole_body_mpc,combined_stress,contact_dropout,push_cart_with_footstep,5,84,0.476190,0.488973,0.275169,0.140481,0.481807,0.437466,0.254838,0.101928
whole_body_mpc,combined_stress,contact_dropout,push_cart_with_footstep,6,84,0.428571,0.489757,0.275757,0.142054,0.482536,0.438180,0.255242,0.102333
whole_body_mpc,combined_stress,compound_contact_scarcity,bimanual_shelf_reach,0,84,0.464286,0.483077,0.285113,0.146954,0.491996,0.437977,0.257108,0.106808
whole_body_mpc,combined_stress,compound_contact_scarcity,bimanual_shelf_reach,1,84,0.476190,0.483917,0.285743,0.147129,0.492851,0.438838,0.257541,0.107243
whole_body_mpc,combined_stress,compound_contact_scarcity,bimanual_shelf_reach,2,84,0.488095,0.484757,0.286373,0.147304,0.493706,0.439698,0.257974,0.107677
whole_body_mpc,combined_stress,compound_contact_scarcity,bimanual_shelf_reach,3,84,0.511905,0.485597,0.287003,0.147194,0.494576,0.440577,0.258406,0.108111
whole_body_mpc,combined_stress,compound_contact_scarcity,bimanual_shelf_reach,4,84,0.571429,0.486437,0.287633,0.146226,0.495488,0.441512,0.258839,0.108545
whole_body_mpc,combined_stress,compound_contact_scarcity,bimanual_shelf_reach,5,84,0.500000,0.487277,0.288263,0.148401,0.496243,0.442243,0.259271,0.108979
whole_body_mpc,combined_stress,compound_contact_scarcity,bimanual_shelf_reach,6,84,0.571429,0.488117,0.288893,0.147148,0.497170,0.443196,0.259704,0.109413
whole_body_mpc,combined_stress,compound_contact_scarcity,door_open_step_through,0,84,0.452381,0.482396,0.284217,0.146765,0.491347,0.446650,0.256575,0.107441
whole_body_mpc,combined_stress,compound_contact_scarcity,door_open_step_through,1,84,0.416667,0.483252,0.284859,0.148092,0.492160,0.447452,0.257016,0.107884
whole_body_mpc,combined_stress,compound_contact_scarcity,door_open_step_through,2,84,0.464286,0.484108,0.285501,0.147419,0.493074,0.432376,0.257457,0.108326
whole_body_mpc,combined_stress,compound_contact_scarcity,door_open_step_through,3,84,0.547619,0.484964,0.286143,0.145888,0.494030,0.433363,0.257898,0.108768
whole_body_mpc,combined_stress,compound_contact_scarcity,door_open_step_through,4,84,0.559524,0.485820,0.286785,0.146072,0.494901,0.434239,0.258338,0.109210
whole_body_mpc,combined_stress,compound_contact_scarcity,door_open_step_through,5,84,0.511905,0.486676,0.287427,0.147685,0.495701,0.435022,0.258779,0.109653
whole_body_mpc,combined_stress,compound_contact_scarcity,door_open_step_through,6,84,0.595238,0.487532,0.288069,0.146155,0.496657,0.436010,0.259220,0.110095
whole_body_mpc,combined_stress,compound_contact_scarcity,box_lift_rebalance,0,84,0.357143,0.492104,0.280521,0.153866,0.502830,0.440127,0.253818,0.110746
whole_body_mpc,combined_stress,compound_contact_scarcity,box_lift_rebalance,1,84,0.452381,0.492928,0.281139,0.152033,0.503770,0.441102,0.254242,0.111172
whole_body_mpc,combined_stress,compound_contact_scarcity,box_lift_rebalance,2,84,0.440476,0.477744,0.281757,0.152771,0.504581,0.441910,0.254667,0.103594
whole_body_mpc,combined_stress,compound_contact_scarcity,box_lift_rebalance,3,84,0.452381,0.478568,0.282375,0.152937,0.505420,0.442756,0.255091,0.104019
whole_body_mpc,combined_stress,compound_contact_scarcity,box_lift_rebalance,4,84,0.428571,0.479392,0.282993,0.145957,0.506617,0.444065,0.255516,0.104445
whole_body_mpc,combined_stress,compound_contact_scarcity,box_lift_rebalance,5,84,0.476190,0.480216,0.283611,0.145266,0.507500,0.444966,0.255940,0.104871
whole_body_mpc,combined_stress,compound_contact_scarcity,box_lift_rebalance,6,84,0.452381,0.481040,0.284229,0.146290,0.508297,0.445756,0.256364,0.105297
whole_body_mpc,combined_stress,compound_contact_scarcity,fallen_object_pickup,0,84,0.440476,0.486578,0.288640,0.149682,0.506881,0.442044,0.259339,0.109130
whole_body_mpc,combined_stress,compound_contact_scarcity,fallen_object_pickup,1,84,0.440476,0.487418,0.289270,0.150143,0.507722,0.442886,0.259771,0.109564
whole_body_mpc,combined_stress,compound_contact_scarcity,fallen_object_pickup,2,84,0.416667,0.488258,0.289900,0.151176,0.508534,0.443691,0.260204,0.109998
whole_body_mpc,combined_stress,compound_contact_scarcity,fallen_object_pickup,3,84,0.464286,0.489098,0.290530,0.150494,0.509432,0.444607,0.260637,0.110432
whole_body_mpc,combined_stress,compound_contact_scarcity,fallen_object_pickup,4,84,0.428571,0.489938,0.291160,0.151812,0.510230,0.445393,0.261069,0.110866
whole_body_mpc,combined_stress,compound_contact_scarcity,fallen_object_pickup,5,84,0.464286,0.490778,0.291790,0.151415,0.511114,0.446291,0.261502,0.111300
whole_body_mpc,combined_stress,compound_contact_scarcity,fallen_object_pickup,6,84,0.464286,0.491618,0.280414,0.151096,0.511994,0.447184,0.253690,0.103538
whole_body_mpc,combined_stress,compound_contact_scarcity,push_cart_with_footstep,0,84,0.559524,0.487034,0.287438,0.146671,0.474846,0.439092,0.258841,0.110167
whole_body_mpc,combined_stress,compound_contact_scarcity,push_cart_with_footstep,1,84,0.511905,0.487898,0.288086,0.148288,0.475653,0.439883,0.259286,0.110613
whole_body_mpc,combined_stress,compound_contact_scarcity,push_cart_with_footstep,2,84,0.523810,0.488762,0.288734,0.148476,0.476531,0.440766,0.259731,0.111060
whole_body_mpc,combined_stress,compound_contact_scarcity,push_cart_with_footstep,3,84,0.452381,0.489626,0.289382,0.150665,0.477310,0.441520,0.260176,0.103502
whole_body_mpc,combined_stress,compound_contact_scarcity,push_cart_with_footstep,4,84,0.595238,0.490490,0.290030,0.147710,0.478346,0.442608,0.260621,0.103948
whole_body_mpc,combined_stress,compound_contact_scarcity,push_cart_with_footstep,5,84,0.511905,0.491354,0.290678,0.150184,0.479110,0.443343,0.261066,0.104395
whole_body_mpc,combined_stress,compound_contact_scarcity,push_cart_with_footstep,6,84,0.440476,0.492218,0.279320,0.151592,0.479928,0.444148,0.253267,0.104649
cbf_safety_controller,clean_deployment,nominal_contacts,bimanual_shelf_reach,0,84,0.738095,0.534184,0.171278,0.084863,0.555957,0.461332,0.258842,0.069324
cbf_safety_controller,clean_deployment,nominal_contacts,bimanual_shelf_reach,1,84,0.642857,0.535016,0.171902,0.087605,0.556676,0.462018,0.259270,0.069754
cbf_safety_controller,clean_deployment,nominal_contacts,bimanual_shelf_reach,2,84,0.595238,0.535848,0.172526,0.081200,0.557852,0.463298,0.259699,0.070184
cbf_safety_controller,clean_deployment,nominal_contacts,bimanual_shelf_reach,3,84,0.738095,0.536680,0.173150,0.078228,0.558857,0.464355,0.260127,0.070614
cbf_safety_controller,clean_deployment,nominal_contacts,bimanual_shelf_reach,4,84,0.690476,0.537512,0.173774,0.079828,0.559633,0.449107,0.260555,0.071044
cbf_safety_controller,clean_deployment,nominal_contacts,bimanual_shelf_reach,5,84,0.666667,0.538344,0.174398,0.080856,0.560437,0.449904,0.260984,0.071474
cbf_safety_controller,clean_deployment,nominal_contacts,bimanual_shelf_reach,6,84,0.607143,0.539176,0.175022,0.082741,0.545191,0.450646,0.261412,0.071904
cbf_safety_controller,clean_deployment,nominal_contacts,door_open_step_through,0,84,0.654762,0.547024,0.180908,0.085905,0.552745,0.451432,0.265454,0.069063
cbf_safety_controller,clean_deployment,nominal_contacts,door_open_step_through,1,84,0.571429,0.547872,0.169538,0.087590,0.553533,0.452203,0.257647,0.069309
cbf_safety_controller,clean_deployment,nominal_contacts,door_open_step_through,2,84,0.630952,0.548720,0.170174,0.086626,0.538445,0.453145,0.258083,0.069747
cbf_safety_controller,clean_deployment,nominal_contacts,door_open_step_through,3,84,0.595238,0.549568,0.170810,0.087949,0.539251,0.453939,0.258520,0.070185
cbf_safety_controller,clean_deployment,nominal_contacts,door_open_step_through,4,84,0.702381,0.534408,0.171446,0.085843,0.540228,0.454956,0.258957,0.070623
cbf_safety_controller,clean_deployment,nominal_contacts,door_open_step_through,5,84,0.642857,0.535256,0.172082,0.087737,0.541005,0.455713,0.259394,0.071061
cbf_safety_controller,clean_deployment,nominal_contacts,door_open_step_through,6,84,0.642857,0.536104,0.172718,0.080198,0.542254,0.457083,0.259830,0.071499
cbf_safety_controller,clean_deployment,nominal_contacts,box_lift_rebalance,0,84,0.583333,0.545072,0.179444,0.086548,0.552929,0.449670,0.264449,0.074095
cbf_safety_controller,clean_deployment,nominal_contacts,box_lift_rebalance,1,84,0.607143,0.545888,0.180056,0.086424,0.553775,0.450526,0.264869,0.074517
cbf_safety_controller,clean_deployment,nominal_contacts,box_lift_rebalance,2,84,0.666667,0.546704,0.180668,0.085443,0.554664,0.451438,0.265289,0.074939
cbf_safety_controller,clean_deployment,nominal_contacts,box_lift_rebalance,3,84,0.559524,0.547520,0.181280,0.088463,0.555353,0.452090,0.257706,0.075360
cbf_safety_controller,clean_deployment,nominal_contacts,box_lift_rebalance,4,84,0.583333,0.548336,0.169886,0.087559,0.556238,0.452997,0.257886,0.075590
cbf_safety_controller,clean_deployment,nominal_contacts,box_lift_rebalance,5,84,0.678571,0.549152,0.170498,0.085721,0.557170,0.453964,0.258306,0.076012
cbf_safety_controller,clean_deployment,nominal_contacts,box_lift_rebalance,6,84,0.619048,0.549968,0.171110,0.087597,0.557916,0.454690,0.258726,0.076434
cbf_safety_controller,clean_deployment,nominal_contacts,fallen_object_pickup,0,84,0.666667,0.537856,0.174032,0.080588,0.571395,0.450010,0.260733,0.071297
cbf_safety_controller,clean_deployment,nominal_contacts,fallen_object_pickup,1,84,0.666667,0.538688,0.174656,0.081045,0.556220,0.450844,0.261161,0.071726
cbf_safety_controller,clean_deployment,nominal_contacts,fallen_object_pickup,2,84,0.666667,0.539520,0.175280,0.081501,0.557053,0.451678,0.261590,0.072156
cbf_safety_controller,clean_deployment,nominal_contacts,fallen_object_pickup,3,84,0.619048,0.540352,0.175904,0.083101,0.557829,0.452438,0.262018,0.072586
cbf_safety_controller,clean_deployment,nominal_contacts,fallen_object_pickup,4,84,0.738095,0.541184,0.176528,0.080700,0.558805,0.453458,0.262447,0.073016
cbf_safety_controller,clean_deployment,nominal_contacts,fallen_object_pickup,5,84,0.595238,0.542016,0.177152,0.084585,0.559467,0.454070,0.262875,0.073446
cbf_safety_controller,clean_deployment,nominal_contacts,fallen_object_pickup,6,84,0.642857,0.542848,0.177776,0.083899,0.560357,0.454979,0.263304,0.073876
cbf_safety_controller,clean_deployment,nominal_contacts,push_cart_with_footstep,0,84,0.714286,0.534600,0.171590,0.085662,0.535189,0.458840,0.259056,0.071181
cbf_safety_controller,clean_deployment,nominal_contacts,push_cart_with_footstep,1,84,0.654762,0.535456,0.172232,0.079557,0.536374,0.460125,0.259497,0.071624
cbf_safety_controller,clean_deployment,nominal_contacts,push_cart_with_footstep,2,84,0.750000,0.536312,0.172874,0.077741,0.537345,0.461131,0.259937,0.072066
cbf_safety_controller,clean_deployment,nominal_contacts,push_cart_with_footstep,3,84,0.595238,0.537168,0.173516,0.081925,0.538016,0.461747,0.260378,0.072508
cbf_safety_controller,clean_deployment,nominal_contacts,push_cart_with_footstep,4,84,0.630952,0.538024,0.174158,0.081537,0.538915,0.462660,0.260819,0.072951
