split,regime,task,seed,episodes,success_rate,contact_precision,budget_violation_rate,fall_rate,balance_margin,recovery_success,energy_contact_cost,calibration_error,ablation,interpretation
combined_stress,compound_contact_scarcity,fallen_object_pickup,4,84,0.547619,0.540842,0.190177,0.102843,0.577351,0.513832,0.223501,0.076998,minus_manipulation_reserve,manipulation contacts can be spent early
combined_stress,compound_contact_scarcity,fallen_object_pickup,5,84,0.619048,0.541778,0.190879,0.101642,0.562363,0.514878,0.223983,0.077481,minus_manipulation_reserve,manipulation contacts can be spent early
combined_stress,compound_contact_scarcity,fallen_object_pickup,6,84,0.654762,0.542714,0.191581,0.101298,0.563340,0.515869,0.224466,0.077965,minus_manipulation_reserve,manipulation contacts can be spent early
combined_stress,compound_contact_scarcity,push_cart_with_footstep,0,84,0.642857,0.542786,0.190437,0.101242,0.546637,0.512149,0.223777,0.070783,minus_manipulation_reserve,manipulation contacts can be spent early
combined_stress,compound_contact_scarcity,push_cart_with_footstep,1,84,0.523810,0.543746,0.191157,0.104626,0.547452,0.512921,0.224272,0.071278,minus_manipulation_reserve,manipulation contacts can be spent early
combined_stress,compound_contact_scarcity,push_cart_with_footstep,2,84,0.678571,0.544706,0.191877,0.101438,0.548595,0.514120,0.224766,0.071774,minus_manipulation_reserve,manipulation contacts can be spent early
combined_stress,compound_contact_scarcity,push_cart_with_footstep,3,84,0.642857,0.545666,0.192597,0.102822,0.549510,0.515022,0.225260,0.072269,minus_manipulation_reserve,manipulation contacts can be spent early
combined_stress,compound_contact_scarcity,push_cart_with_footstep,4,84,0.607143,0.546626,0.193317,0.104206,0.550425,0.515924,0.225755,0.072765,minus_manipulation_reserve,manipulation contacts can be spent early
combined_stress,compound_contact_scarcity,push_cart_with_footstep,5,84,0.607143,0.547586,0.194037,0.104733,0.551383,0.516882,0.226249,0.073260,minus_manipulation_reserve,manipulation contacts can be spent early
combined_stress,compound_contact_scarcity,push_cart_with_footstep,6,84,0.547619,0.548546,0.194757,0.106688,0.536261,0.501739,0.226744,0.073756,minus_manipulation_reserve,manipulation contacts can be spent early
combined_stress,nominal_contacts,bimanual_shelf_reach,0,84,0.678571,0.572547,0.167556,0.093989,0.539428,0.509968,0.208949,0.067240,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,bimanual_shelf_reach,1,84,0.535714,0.573363,0.168168,0.097866,0.540074,0.510564,0.209369,0.067661,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,bimanual_shelf_reach,2,84,0.726190,0.558171,0.168780,0.093742,0.541120,0.511680,0.209790,0.068083,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,bimanual_shelf_reach,3,84,0.738095,0.558987,0.169392,0.093904,0.541952,0.512517,0.210210,0.060501,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,bimanual_shelf_reach,4,84,0.642857,0.559803,0.170004,0.088634,0.543056,0.513708,0.210630,0.060923,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,bimanual_shelf_reach,5,84,0.714286,0.560619,0.170616,0.087367,0.543959,0.514638,0.211050,0.061344,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,bimanual_shelf_reach,6,84,0.654762,0.561435,0.171228,0.089244,0.544705,0.515364,0.211471,0.061766,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,door_open_step_through,0,84,0.726190,0.564858,0.173484,0.089312,0.531995,0.511925,0.213052,0.064478,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,door_open_step_through,1,84,0.726190,0.565690,0.174108,0.089768,0.532828,0.512759,0.213481,0.064907,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,door_open_step_through,2,84,0.690476,0.566522,0.174732,0.091082,0.533619,0.513538,0.213909,0.065337,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,door_open_step_through,3,84,0.714286,0.567354,0.175356,0.090967,0.534480,0.514409,0.214338,0.065767,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,door_open_step_through,4,84,0.714286,0.568186,0.175980,0.091424,0.535314,0.515243,0.214766,0.066197,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,door_open_step_through,5,84,0.726190,0.569018,0.176604,0.091595,0.536161,0.516096,0.215195,0.066627,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,door_open_step_through,6,84,0.750000,0.569850,0.177228,0.091480,0.537023,0.516968,0.215623,0.067057,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,box_lift_rebalance,0,84,0.595238,0.570390,0.178464,0.095746,0.555344,0.517277,0.216385,0.065833,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,box_lift_rebalance,1,84,0.726190,0.571190,0.179064,0.093043,0.556303,0.518285,0.208793,0.066246,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,box_lift_rebalance,2,84,0.726190,0.571990,0.167658,0.092701,0.557144,0.519139,0.208965,0.066468,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,box_lift_rebalance,3,84,0.583333,0.572790,0.168258,0.096569,0.557775,0.519720,0.209377,0.066882,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,box_lift_rebalance,4,84,0.630952,0.573590,0.168858,0.095865,0.542626,0.520597,0.209789,0.067295,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,box_lift_rebalance,5,84,0.666667,0.558382,0.169458,0.095447,0.543471,0.521456,0.210201,0.067709,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,box_lift_rebalance,6,84,0.607143,0.559182,0.170058,0.089310,0.544602,0.506679,0.210613,0.068122,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,fallen_object_pickup,0,84,0.607143,0.559488,0.170496,0.089543,0.554120,0.513949,0.210892,0.061271,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,fallen_object_pickup,1,84,0.642857,0.560304,0.171108,0.089133,0.554980,0.514823,0.211312,0.061693,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,fallen_object_pickup,2,84,0.666667,0.561120,0.171720,0.089010,0.555826,0.515679,0.211732,0.062115,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,fallen_object_pickup,3,84,0.642857,0.561936,0.172332,0.090029,0.556615,0.516461,0.212153,0.062537,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,fallen_object_pickup,4,84,0.607143,0.562752,0.172944,0.091334,0.557390,0.517224,0.212573,0.062958,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,fallen_object_pickup,5,84,0.630952,0.563568,0.173556,0.091210,0.558236,0.518080,0.212993,0.063380,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,fallen_object_pickup,6,84,0.607143,0.564384,0.174168,0.092229,0.559025,0.518862,0.213413,0.063802,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,push_cart_with_footstep,0,84,0.726190,0.566640,0.174613,0.090225,0.528596,0.517453,0.213849,0.065742,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,push_cart_with_footstep,1,84,0.666667,0.567480,0.175243,0.092115,0.529365,0.518202,0.214281,0.066176,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,push_cart_with_footstep,2,84,0.678571,0.568320,0.175873,0.092290,0.530221,0.519062,0.214714,0.066610,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,push_cart_with_footstep,3,84,0.750000,0.569160,0.176503,0.091037,0.531147,0.520016,0.215147,0.067044,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,push_cart_with_footstep,4,84,0.714286,0.570000,0.177133,0.092355,0.531945,0.520802,0.215579,0.067478,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,push_cart_with_footstep,5,84,0.595238,0.570840,0.177763,0.095673,0.532644,0.521459,0.216012,0.067912,minus_balance_margin,budget ignores balance margin
combined_stress,nominal_contacts,push_cart_with_footstep,6,84,0.726190,0.571680,0.178393,0.092991,0.533642,0.522505,0.216444,0.068346,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,bimanual_shelf_reach,0,84,0.714286,0.565615,0.177686,0.100203,0.532079,0.507434,0.211831,0.064457,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,bimanual_shelf_reach,1,84,0.559524,0.566471,0.178328,0.104387,0.532750,0.508050,0.212272,0.064900,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,bimanual_shelf_reach,2,84,0.678571,0.551319,0.178970,0.101999,0.533749,0.509094,0.212713,0.065342,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,bimanual_shelf_reach,3,84,0.595238,0.552175,0.179612,0.104469,0.534506,0.509821,0.213154,0.065784,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,bimanual_shelf_reach,4,84,0.654762,0.553031,0.180254,0.095506,0.535834,0.511292,0.213595,0.066226,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,bimanual_shelf_reach,5,84,0.690476,0.553887,0.180896,0.095119,0.536733,0.512205,0.214036,0.066669,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,bimanual_shelf_reach,6,84,0.750000,0.554743,0.181538,0.094160,0.537661,0.513155,0.214476,0.067111,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,door_open_step_through,0,84,0.690476,0.553599,0.180368,0.094864,0.536360,0.505106,0.213706,0.067483,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,door_open_step_through,1,84,0.666667,0.554471,0.181022,0.095914,0.537203,0.505942,0.214155,0.067934,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,door_open_step_through,2,84,0.607143,0.555343,0.181676,0.097822,0.538004,0.506722,0.214604,0.068384,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,door_open_step_through,3,84,0.690476,0.556215,0.182330,0.096300,0.538976,0.507725,0.215053,0.068835,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,door_open_step_through,4,84,0.642857,0.557087,0.182984,0.097921,0.539791,0.508524,0.215502,0.069285,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,door_open_step_through,5,84,0.666667,0.557959,0.183638,0.097828,0.524683,0.509434,0.215951,0.069736,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,door_open_step_through,6,84,0.666667,0.558831,0.184292,0.098307,0.525555,0.510307,0.216400,0.070186,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,box_lift_rebalance,0,84,0.619048,0.555418,0.182563,0.097833,0.540162,0.506972,0.215127,0.066938,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,box_lift_rebalance,1,84,0.654762,0.556258,0.183193,0.097437,0.541045,0.507870,0.215559,0.067372,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,box_lift_rebalance,2,84,0.642857,0.557098,0.183823,0.098184,0.541872,0.508693,0.215992,0.067806,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,box_lift_rebalance,3,84,0.738095,0.557938,0.184453,0.096359,0.542827,0.509684,0.216424,0.068240,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,box_lift_rebalance,4,84,0.583333,0.558778,0.185083,0.100534,0.543482,0.510284,0.216857,0.068675,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,box_lift_rebalance,5,84,0.619048,0.559618,0.185713,0.100138,0.544366,0.511182,0.217290,0.069109,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,box_lift_rebalance,6,84,0.666667,0.560458,0.186343,0.099456,0.545264,0.512098,0.217722,0.069543,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,fallen_object_pickup,0,84,0.571429,0.553477,0.181315,0.097975,0.547580,0.512191,0.214248,0.066964,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,fallen_object_pickup,1,84,0.607143,0.554333,0.181957,0.097588,0.548479,0.513105,0.214689,0.067406,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,fallen_object_pickup,2,84,0.642857,0.555189,0.182599,0.097200,0.549379,0.514018,0.215130,0.067849,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,fallen_object_pickup,3,84,0.607143,0.556045,0.183241,0.098527,0.550192,0.514819,0.215570,0.068291,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,fallen_object_pickup,4,84,0.547619,0.556901,0.183883,0.100426,0.550978,0.515584,0.216011,0.068733,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,fallen_object_pickup,5,84,0.595238,0.557757,0.184525,0.099752,0.551891,0.516516,0.216452,0.069176,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,fallen_object_pickup,6,84,0.559524,0.558613,0.185167,0.101079,0.552705,0.517318,0.216893,0.069618,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,push_cart_with_footstep,0,84,0.595238,0.560140,0.185066,0.100676,0.521467,0.515076,0.216953,0.071185,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,push_cart_with_footstep,1,84,0.738095,0.561020,0.185726,0.097730,0.522519,0.516179,0.217407,0.063635,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,push_cart_with_footstep,2,84,0.702381,0.561900,0.186386,0.099070,0.523356,0.517004,0.217860,0.064090,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,push_cart_with_footstep,3,84,0.750000,0.562780,0.187046,0.098410,0.524293,0.517959,0.218313,0.064544,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,push_cart_with_footstep,4,84,0.666667,0.563660,0.187706,0.100893,0.525073,0.502702,0.218766,0.064999,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,push_cart_with_footstep,5,84,0.726190,0.564540,0.188366,0.099947,0.526024,0.503675,0.219219,0.065453,minus_balance_margin,budget ignores balance margin
combined_stress,slippery_foot_contact,push_cart_with_footstep,6,84,0.750000,0.565420,0.177020,0.099078,0.526971,0.504644,0.211428,0.065716,minus_balance_margin,budget ignores balance margin
combined_stress,one_hand_occupied,bimanual_shelf_reach,0,84,0.595238,0.557606,0.188943,0.102988,0.544734,0.516219,0.218239,0.068879,minus_balance_margin,budget ignores balance margin
